classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_prop\rd01_prop_book01.gim,6,Prop,-461.00,-10.00,-8.50
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4230.00,1380.00,63.51
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,3780.00,750.00,133.52
section\monster\monster_miaosha\monster_miaosha_bs.gim,6,Prop,3675.28,701.20,133.52
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-570.34,-3433.77,7.47
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-573.40,-3427.97,7.46
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,3750.00,540.00,203.53
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-564.58,-3424.23,7.45
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4860.00,1290.00,-6.50
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-569.68,-3430.21,7.34
chr\player\dm65_survivor_m\dm65_survivor_m_bo\dm65_survivor_m_bo.gim,2,Player,-587.50,-3443.05,0.30
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4374.74,655.98,203.53
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4459.61,779.18,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4444.02,834.74,133.52
scene\model\h55_random\random01\random01_in\random01_in_piano01.gim,6,Prop,4140.64,476.45,207.43
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3357.39,1006.35,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3494.31,797.79,203.53
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3585.28,756.37,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3516.89,1640.13,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3492.77,1668.81,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4689.53,1526.06,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3997.20,1664.47,133.52
scene\model\h55_random\random_start\rd_start_door01.gim,4,Prop,-523.88,-3442.87,-8.48
scene\model\h55_random\random01\random01_out\rd01_outdoor_door05.gim,6,Prop,-471.00,60.20,-3.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3450.00,1380.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4140.00,570.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3780.00,1170.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4050.00,1020.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3390.00,1080.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3780.00,690.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3930.00,1080.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4080.00,690.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4470.00,1200.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3450.00,1140.00,203.50
