classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_prop\rd01_prop_book01.gim,6,Prop,-461.00,-10.00,-8.50
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4230.00,1380.00,63.51
chr\player\dm65_survivor_m\dm65_survivor_m_bo\dm65_survivor_m_bo.gim,2,Player,-320.17,45.26,0.68
scene\model\h55_random\random01\random01_in\random01_in_piano01.gim,6,Prop,3716.45,899.36,67.42
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3854.31,437.79,-6.50
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4057.66,1322.35,63.51
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4058.23,1379.02,63.51
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4622.61,493.65,-6.50
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4665.28,996.37,63.51
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4122.40,856.62,-6.50
scene\model\h55_random\random_start\rd_start_door01.gim,4,Prop,-523.88,-3442.87,-8.48
scene\model\h55_random\random01\random01_out\rd01_outdoor_door05.gim,6,Prop,-471.00,60.20,-3.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3750.00,240.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3960.00,330.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4140.00,210.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3630.00,1140.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3990.00,1020.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4830.00,420.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4050.00,1200.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3870.00,780.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4200.00,1470.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4380.00,1050.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4560.00,210.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4110.00,1260.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3810.00,480.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,5010.00,540.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3870.00,1260.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3840.00,870.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3630.00,1320.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4680.00,1170.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3960.00,1350.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4500.00,390.00,-6.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4650.00,420.00,63.50
