classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_prop\rd01_prop_book01.gim,6,Prop,-461.00,-10.00,-8.50
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4230.00,1380.00,63.51
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,3780.00,750.00,133.52
section\monster\monster_miaosha\monster_miaosha_bs.gim,6,Prop,3675.28,701.20,133.52
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-570.34,-3433.77,7.47
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-573.40,-3427.97,7.46
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,3750.00,540.00,203.53
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-564.58,-3424.23,7.45
chr\player\dm65_survivor_m\dm65_survivor_m_bo\dm65_survivor_m_bo.gim,2,Player,3911.77,462.46,142.02
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4619.18,400.39,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4674.74,415.98,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4680.82,1339.61,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4917.39,1006.35,203.53
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4226.06,590.47,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4008.96,1477.59,133.52
scene\model\h55_random\random_start\rd_start_door01.gim,4,Prop,-523.88,-3442.87,-8.48
scene\model\h55_random\random01\random01_out\rd01_outdoor_door05.gim,6,Prop,-471.00,60.20,-3.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4290.00,1380.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3990.00,1260.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3630.00,1020.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3870.00,1800.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4980.00,1290.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3960.00,1650.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4020.00,810.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4350.00,1260.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3960.00,930.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4680.00,690.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4290.00,1680.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4500.00,870.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4080.00,690.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4440.00,570.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4950.00,1320.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4530.00,480.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4110.00,720.00,203.50
