classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_prop\rd01_prop_book01.gim,6,Prop,-461.00,-10.00,-8.50
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4230.00,1380.00,63.51
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,3780.00,750.00,133.52
section\monster\monster_miaosha\monster_miaosha_bs.gim,6,Prop,3675.28,701.20,133.52
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-570.34,-3433.77,7.47
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-573.40,-3427.97,7.46
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,3750.00,540.00,203.53
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-564.58,-3424.23,7.45
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4860.00,1290.00,-6.50
section\prop\prop_yeshi\prop_yeshi.gim,4,Prop,-569.68,-3430.21,7.34
chr\player\dm65_survivor_m\dm65_survivor_m_bo\dm65_survivor_m_bo.gim,2,Player,-587.50,-3443.05,0.30
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4140.82,1039.61,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4145.26,1564.02,133.52
scene\model\h55_random\random01\random01_in\random01_in_piano01.gim,6,Prop,4443.55,1620.64,137.43
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3433.65,897.39,203.53
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4202.61,913.65,203.53
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4562.35,1402.34,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4619.02,1401.77,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4626.80,994.01,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4592.91,964.25,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3735.53,1897.20,133.52
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3648.96,1957.59,133.52
scene\model\h55_random\random_start\rd_start_door01.gim,4,Prop,-523.88,-3442.87,-8.48
scene\model\h55_random\random01\random01_out\rd01_outdoor_door05.gim,6,Prop,-471.00,60.20,-3.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3150.00,1320.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3600.00,1050.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4200.00,570.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4020.00,1710.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4080.00,1290.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3240.00,1410.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4320.00,1350.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4200.00,1710.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4050.00,1200.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3810.00,780.00,133.50
