classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_prop\rd01_prop_book01.gim,6,Prop,-461.00,-10.00,-8.50
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4230.00,1380.00,63.51
chr\player\dm65_survivor_m\dm65_survivor_m_bo\dm65_survivor_m_bo.gim,2,Player,-262.32,38.87,1.84
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4440.82,379.61,63.51
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4385.26,364.02,63.51
scene\model\h55_random\random01\random01_in\random01_in_piano01.gim,6,Prop,3536.45,239.37,67.42
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,3916.62,497.60,63.51
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,6,Prop,4622.61,553.65,63.51
scene\model\h55_random\random_start\rd_start_door01.gim,4,Prop,-523.88,-3442.87,-8.48
scene\model\h55_random\random01\random01_out\rd01_outdoor_door05.gim,6,Prop,-471.00,60.20,-3.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4350.00,1200.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4260.00,150.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4320.00,870.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4350.00,300.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4080.00,150.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4230.00,960.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4500.00,750.00,63.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4140.00,450.00,63.50
section\prop\prop_musicbox\prop_musicbox.gim,6,Prop,4227.87,1283.27,90.81
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3734.33,209.61,63.31
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3769.53,989.36,63.31
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-548.48,-3496.26,20.21
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-546.41,-3493.78,40.84
scene\model\h55_random\random_start\rd_start_book02.gim,4,Prop,-544.85,-3424.22,6.74
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-542.13,-3426.33,19.53
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-535.83,-3444.19,27.02
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.97,-3462.34,34.96
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.88,-3468.55,40.29
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-515.66,-3500.49,46.52
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-508.32,-3436.36,49.84
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3549.68,1158.62,63.47
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3869.94,1069.95,63.34
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4279.55,1275.29,63.51
scene\model\h55_coa4wardrobe\h55_coa4_curtain01.gim,4,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3883.99,430.81,134.07
